date,symbol,fiscalYear,period,reportedCurrency,grossProfitMargin_1p,ebitMargin_1p,ebitdaMargin_1p,operatingProfitMargin_1p,pretaxProfitMargin_1p,continuousOperationsProfitMargin_1p,netProfitMargin_1p,bottomLineProfitMargin_1p,receivablesTurnover_1p,payablesTurnover_1p,inventoryTurnover_1p,fixedAssetTurnover_1p,assetTurnover_1p,currentRatio_1p,quickRatio_1p,solvencyRatio_1p,cashRatio_1p,priceToEarningsRatio_1p,priceToEarningsGrowthRatio_1p,forwardPriceToEarningsGrowthRatio_1p,priceToBookRatio_1p,priceToSalesRatio_1p,priceToFreeCashFlowRatio_1p,priceToOperatingCashFlowRatio_1p,debtToAssetsRatio_1p,debtToEquityRatio_1p,debtToCapitalRatio_1p,longTermDebtToCapitalRatio_1p,financialLeverageRatio_1p,workingCapitalTurnoverRatio_1p,operatingCashFlowRatio_1p,operatingCashFlowSalesRatio_1p,freeCashFlowOperatingCashFlowRatio_1p,debtServiceCoverageRatio_1p,interestCoverageRatio_1p,shortTermOperatingCashFlowCoverageRatio_1p,operatingCashFlowCoverageRatio_1p,capitalExpenditureCoverageRatio_1p,dividendPaidAndCapexCoverageRatio_1p,dividendPayoutRatio_1p,dividendYield_1p,dividendYieldPercentage_1p,revenuePerShare_1p,netIncomePerShare_1p,interestDebtPerShare_1p,cashPerShare_1p,bookValuePerShare_1p,tangibleBookValuePerShare_1p,shareholdersEquityPerShare_1p,operatingCashFlowPerShare_1p,capexPerShare_1p,freeCashFlowPerShare_1p,netIncomePerEBT_1p,ebtPerEbit_1p,priceToFairValue_1p,debtToMarketCap_1p,effectiveTaxRate_1p,enterpriseValueMultiple_1p,dividendPerShare_1p,ret_1d,ret_5d,ret_10d,vol_5d,vol_10d,momentum_10d,sma_ratio_10_50,zscore_20d,rsi_14,volume,AD_momentum_5d,AD_momentum_10d,AD_momentum_20d
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015075817337189878,0.08112397311426434,0.032819049317756255,0.030827561618556248,0.028264531980297634,3.680000000000007,,0.10032818925962791,45.50514890064015,142675200.0,0.49655781413709876,0.3208357692327002,-0.32561451895641125
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008462136257663344,0.07919053779338392,0.05845568243610666,0.016687333093344813,0.026724443897338683,6.450000000000003,,0.46771515515755197,53.42992312241279,116120440.0,0.40036535768850223,0.3500389059547364,-0.3006268711311916
2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032280160972686156,0.006590666191663708,0.057843504305503446,0.016856624809046813,0.025843739962385114,6.179999999999993,,-0.10719602069414955,57.19003302311619,144712000.0,0.02531798704739252,0.8418588915528467,-0.19916034666540106
2020-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03079101044062993,0.013395963813500389,0.05832122093023262,0.022115980020115982,0.025935005404069244,6.420000000000002,,0.9787274994072214,46.53024911032028,106243839.0,0.018927282394392897,0.4096746437623979,-0.250376255093564
2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028669527896995728,-0.008151459374178383,0.01207405419908758,0.024001645160032906,0.025983979228925244,1.3499999999999943,0.9895305462635724,0.10716749742161895,51.29659643435979,161498212.0,-0.03885448382867507,0.1133711137952853,-0.15936934424685278
2020-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016967126193001114,-0.006303428028667679,0.0743091859596714,0.02784851057586236,0.02786122325155033,7.959999999999994,0.9875400442493318,0.7175600094870824,51.39377537212449,96849000.0,-0.03277809142162991,0.4475035052875582,-0.13298611040556374
2020-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009558567952728803,-0.015583525986814006,0.06237294400295701,0.028138295046107938,0.023534131573846994,6.75,0.9907109172795363,0.7499200820691904,56.39158576051779,83477200.0,-0.09541833166244085,0.26674483153998807,-0.039611019377979506
2020-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017395842393667982,0.03494956644841629,0.04177057356608471,0.027662267365567254,0.02365177844019875,4.689999999999998,0.9931369220429177,1.3775179687085066,62.06589492430988,100506900.0,0.12642620102182,0.15494504498913408,0.15473490383747035
2020-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06352056082756263,0.06781115879828326,0.08211551844119702,0.022961839629887012,0.0214571441344913,9.440000000000012,0.993622382933186,3.596037663576105,60.61633281972265,240226800.0,0.20946528327455782,0.23235717423730984,0.246828882125538
2020-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026527331189710734,0.07016613644397318,0.06144272065912859,0.03360201251247996,0.028106732076170215,7.009999999999991,0.9986424264948796,1.8847362702814148,66.50065530799476,262330500.0,0.17392464045924605,0.12831240450043913,0.1541668261291973
2020-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007431874483898593,0.05309350017379222,0.04645540108798896,0.03293452481543257,0.029877740375077587,5.3799999999999955,1.0025755494505495,1.7003727929628054,69.01523394994557,151062308.0,0.10877474749749871,0.07243122745803099,0.4165055252686971
2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003960722831916841,0.04992606766982677,0.03356451751006073,0.0333752368857097,0.029757669204485665,3.9199999999999875,1.005206048475543,1.396099884323233,68.13986013986013,112559219.0,0.28818912227983096,0.16527226536618556,0.5731628942743623
2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01400049705906714,0.017525861331965542,0.053087949035568904,0.03366641761768453,0.029853664041855188,6.0,1.0067274814109066,0.8966765339771746,63.10226919490206,115393808.0,0.01658144759599378,0.14510397804481756,1.1091199437143828
2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0255419257267685,-0.06768488745980705,-0.004463519313304687,0.03490201582254985,0.027901421912808626,-0.519999999999996,1.0109736485458762,0.1381096343730307,56.51058370750481,120639337.0,-0.267653906817617,-0.11425282495415345,0.24861533344630393
2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013191929643041833,-0.02964492155243592,0.03844114528101805,0.012330826689342735,0.027921423018853666,4.3500000000000085,1.0096889429250566,0.4320751115618208,52.83358320839581,124423728.0,-0.1408318665728907,0.008598642127460865,0.12294459355786347
